Optimization Data
 
Start time: 2026-05-20 11:34:36 
 
Solver Options:
Method: Self-Written-slp_mvp 
# algorithm: merit 
# acc: 0.001 
# xtol: 0.001 
# gtol: 0.001 
# finite_diff_abs_step: [2.0207, 0.761, 0.761, 0.761, 0.761, 0.761, 0.03, 0.03, 0.03, 0.03, 0.03, 0.269, 0.269, 0.269, 0.269, 0.269, 0.023, 0.023, 0.023, 0.023, 0.023, 0.269, 0.269, 0.269, 0.269, 0.269, 0.023, 0.023, 0.023, 0.023, 0.023] 
# maxiter: 1000 
# max_fun_evals: 1000 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.3 
# move_limit_expand: 1.1 
# move_limit_shrink: 0.5 
# penalty_weight: 0.1 
# max_infeasibility: inf 
Design Variables and Bounds 
# x0 = [202.07, 76.10, 76.10, 76.10, 76.10, 76.10, 3.00, 3.00, 3.00, 3.00, 3.00, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0_1) bounds = [48.3, 114.3] 
 x[2] (d0_2) bounds = [48.3, 114.3] 
 x[3] (d0_3) bounds = [48.3, 114.3] 
 x[4] (d0_4) bounds = [48.3, 114.3] 
 x[5] (d0_5) bounds = [48.3, 114.3] 
 x[6] (t0_1) bounds = [2.5, 5.0] 
 x[7] (t0_2) bounds = [2.5, 5.0] 
 x[8] (t0_3) bounds = [2.5, 5.0] 
 x[9] (t0_4) bounds = [2.5, 5.0] 
 x[10] (t0_5) bounds = [2.5, 5.0] 
 x[11] (d1_h_1) bounds = [10, 50.0] 
 x[12] (d1_h_2) bounds = [10, 50.0] 
 x[13] (d1_h_3) bounds = [10, 50.0] 
 x[14] (d1_h_4) bounds = [10, 50.0] 
 x[15] (d1_h_5) bounds = [10, 50.0] 
 x[16] (t1_h_1) bounds = [1.0, 4.0] 
 x[17] (t1_h_2) bounds = [1.0, 4.0] 
 x[18] (t1_h_3) bounds = [1.0, 4.0] 
 x[19] (t1_h_4) bounds = [1.0, 4.0] 
 x[20] (t1_h_5) bounds = [1.0, 4.0] 
 x[21] (d1_c_1) bounds = [10, 50.0] 
 x[22] (d1_c_2) bounds = [10, 50.0] 
 x[23] (d1_c_3) bounds = [10, 50.0] 
 x[24] (d1_c_4) bounds = [10, 50.0] 
 x[25] (d1_c_5) bounds = [10, 50.0] 
 x[26] (t1_c_1) bounds = [1.0, 4.0] 
 x[27] (t1_c_2) bounds = [1.0, 4.0] 
 x[28] (t1_c_3) bounds = [1.0, 4.0] 
 x[29] (t1_c_4) bounds = [1.0, 4.0] 
 x[30] (t1_c_5) bounds = [1.0, 4.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
15, 466, 58.49, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,22.02 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.449,11.496,12.133
15, 467, 58.49, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.41 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.522,12.133
15, 468, 58.49, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.51 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.496,12.159
15, 469, 58.50, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.13 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.208,11.473,11.423,11.496,12.133
15, 470, 58.50, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.04 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.514,11.423,11.496,12.133
15, 471, 58.50, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.10 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.464,11.496,12.133
15, 472, 58.50, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.10 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.535,12.133
15, 473, 58.50, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.08 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.496,12.173
15, 474, 58.49, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.36 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.201,11.473,11.423,11.496,12.133
15, 475, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,11.12 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.495,11.423,11.496,12.133
15, 476, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,11.12 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.445,11.496,12.133
15, 477, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,11.17 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.517,12.133
15, 478, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,11.06 ,1.68 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.496,12.155
15, 479, 58.47, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.70 ,1.07 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.181,11.473,11.423,11.496,12.133
15, 480, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.10 ,1.07 ,1.08 ,1.11, NA, NA, NA, 12.167,11.488,11.423,11.496,12.133
15, 481, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.10 ,1.08 ,1.11, NA, NA, NA, 12.167,11.473,11.438,11.496,12.133
15, 482, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.11 ,1.11, NA, NA, NA, 12.167,11.473,11.423,11.511,12.133
15, 483, 58.48, 234.02 ,60.49 ,60.06 ,59.55 ,59.88 ,60.87 ,2.57 ,2.56 ,2.53 ,2.55 ,2.61 ,21.82 ,21.82 ,21.75 ,21.14 ,21.24 ,1.10 ,1.02 ,1.08 ,1.08 ,1.06 ,11.09 ,10.85 ,10.85 ,10.90 ,10.79 ,1.68 ,1.07 ,1.07 ,1.08 ,1.14, NA, NA, NA, 12.167,11.473,11.423,11.496,12.148
15, 484, 58.56, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.506,12.142
16, 485, 58.67, 234.88 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.217,11.528,11.462,11.528,12.163
16, 486, 58.67, 232.86 ,61.32 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.310,11.507,11.440,11.506,12.142
16, 487, 58.67, 232.86 ,60.56 ,60.91 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.623,11.440,11.506,12.142
16, 488, 58.67, 232.86 ,60.56 ,60.15 ,60.30 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.556,11.506,12.142
16, 489, 58.67, 232.86 ,60.56 ,60.15 ,59.54 ,60.66 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.623,12.142
16, 490, 58.68, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,61.65 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.506,12.265
16, 491, 58.65, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.61 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.292,11.507,11.440,11.506,12.142
16, 492, 58.65, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.59 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.606,11.440,11.506,12.142
16, 493, 58.65, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.56 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.538,11.506,12.142
16, 494, 58.65, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.59 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.605,12.142
16, 495, 58.66, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.65 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.506,12.245
16, 496, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.31 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.219,11.507,11.440,11.506,12.142
16, 497, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.31 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.531,11.440,11.506,12.142
16, 498, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,22.25 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.466,11.506,12.142
16, 499, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.51 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.532,12.142
16, 500, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.48 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.506,12.167
16, 501, 58.60, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.13 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.233,11.507,11.440,11.506,12.142
16, 502, 58.60, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.04 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.548,11.440,11.506,12.142
16, 503, 58.60, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.10 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.481,11.506,12.142
16, 504, 58.59, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.10 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.545,12.142
16, 505, 58.59, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.08 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.506,12.181
16, 506, 58.59, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.34 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.225,11.507,11.440,11.506,12.142
16, 507, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,11.13 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.528,11.440,11.506,12.142
16, 508, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,11.13 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.462,11.506,12.142
16, 509, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,11.21 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.528,12.142
16, 510, 58.58, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,11.11 ,1.67 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.506,12.164
16, 511, 58.57, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.70 ,1.08 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.205,11.507,11.440,11.506,12.142
16, 512, 58.57, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.10 ,1.08 ,1.08 ,1.12, NA, NA, NA, 12.192,11.521,11.440,11.506,12.142
16, 513, 58.57, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.10 ,1.08 ,1.12, NA, NA, NA, 12.192,11.507,11.455,11.506,12.142
16, 514, 58.57, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.11 ,1.12, NA, NA, NA, 12.192,11.507,11.440,11.521,12.142
16, 515, 58.57, 232.86 ,60.56 ,60.15 ,59.54 ,59.90 ,60.89 ,2.58 ,2.56 ,2.53 ,2.56 ,2.62 ,22.04 ,22.04 ,21.98 ,21.24 ,21.22 ,1.10 ,1.01 ,1.08 ,1.08 ,1.05 ,11.07 ,10.86 ,10.86 ,10.94 ,10.84 ,1.67 ,1.08 ,1.08 ,1.08 ,1.14, NA, NA, NA, 12.192,11.507,11.440,11.506,12.156
16, 516, 58.66, 232.27 ,60.63 ,60.05 ,59.58 ,59.92 ,60.91 ,2.58 ,2.56 ,2.54 ,2.56 ,2.62 ,22.29 ,22.29 ,22.23 ,21.29 ,21.21 ,1.11 ,1.02 ,1.08 ,1.08 ,1.05 ,11.04 ,10.88 ,10.88 ,10.92 ,10.83 ,1.66 ,1.08 ,1.08 ,1.08 ,1.11, NA, NA, NA, 12.228,11.529,11.474,11.514,12.151
17, 517, 58.77, 234.29 ,60.63 ,60.05 ,59.58 ,59.92 ,60.91 ,2.58 ,2.56 ,2.54 ,2.56 ,2.62 ,22.29 ,22.29 ,22.23 ,21.29 ,21.21 ,1.11 ,1.02 ,1.08 ,1.08 ,1.05 ,11.04 ,10.88 ,10.88 ,10.92 ,10.83 ,1.66 ,1.08 ,1.08 ,1.08 ,1.11, NA, NA, NA, 12.253,11.550,11.496,11.535,12.172
17, 518, 58.78, 232.27 ,61.39 ,60.05 ,59.58 ,59.92 ,60.91 ,2.58 ,2.56 ,2.54 ,2.56 ,2.62 ,22.29 ,22.29 ,22.23 ,21.29 ,21.21 ,1.11 ,1.02 ,1.08 ,1.08 ,1.05 ,11.04 ,10.88 ,10.88 ,10.92 ,10.83 ,1.66 ,1.08 ,1.08 ,1.08 ,1.11, NA, NA, NA, 12.346,11.529,11.474,11.514,12.151
17, 519, 58.78, 232.27 ,60.63 ,60.81 ,59.58 ,59.92 ,60.91 ,2.58 ,2.56 ,2.54 ,2.56 ,2.62 ,22.29 ,22.29 ,22.23 ,21.29 ,21.21 ,1.11 ,1.02 ,1.08 ,1.08 ,1.05 ,11.04 ,10.88 ,10.88 ,10.92 ,10.83 ,1.66 ,1.08 ,1.08 ,1.08 ,1.11, NA, NA, NA, 12.228,11.645,11.474,11.514,12.151
17, 520, 58.78, 232.27 ,60.63 ,60.05 ,60.34 ,59.92 ,60.91 ,2.58 ,2.56 ,2.54 ,2.56 ,2.62 ,22.29 ,22.29 ,22.23 ,21.29 ,21.21 ,1.11 ,1.02 ,1.08 ,1.08 ,1.05 ,11.04 ,10.88 ,10.88 ,10.92 ,10.83 ,1.66 ,1.08 ,1.08 ,1.08 ,1.11, NA, NA, NA, 12.228,11.529,11.590,11.514,12.151
