Optimization Data
 
Start time: 2026-05-22 13:29:17 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.026000000000000002, 0.00761, 0.00761, 0.00761, 0.00761, 0.00761, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00269, 0.00269, 0.00269, 0.00269, 0.00269, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00269, 0.00269, 0.00269, 0.00269, 0.00269, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998] 
# maxiter: 120 
# Aggregate: P-norm 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [260.00, 76.10, 76.10, 76.10, 76.10, 76.10, 3.00, 3.00, 3.00, 3.00, 3.00, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0_1) bounds = [48.3, 114.3] 
 x[2] (d0_2) bounds = [48.3, 114.3] 
 x[3] (d0_3) bounds = [48.3, 114.3] 
 x[4] (d0_4) bounds = [48.3, 114.3] 
 x[5] (d0_5) bounds = [48.3, 114.3] 
 x[6] (t0_1) bounds = [2.5, 5.0] 
 x[7] (t0_2) bounds = [2.5, 5.0] 
 x[8] (t0_3) bounds = [2.5, 5.0] 
 x[9] (t0_4) bounds = [2.5, 5.0] 
 x[10] (t0_5) bounds = [2.5, 5.0] 
 x[11] (d1_h_1) bounds = [10.0, 50.0] 
 x[12] (d1_h_2) bounds = [10.0, 50.0] 
 x[13] (d1_h_3) bounds = [10.0, 50.0] 
 x[14] (d1_h_4) bounds = [10.0, 50.0] 
 x[15] (d1_h_5) bounds = [10.0, 50.0] 
 x[16] (t1_h_1) bounds = [1.0, 4.0] 
 x[17] (t1_h_2) bounds = [1.0, 4.0] 
 x[18] (t1_h_3) bounds = [1.0, 4.0] 
 x[19] (t1_h_4) bounds = [1.0, 4.0] 
 x[20] (t1_h_5) bounds = [1.0, 4.0] 
 x[21] (d1_c_1) bounds = [10.0, 50.0] 
 x[22] (d1_c_2) bounds = [10.0, 50.0] 
 x[23] (d1_c_3) bounds = [10.0, 50.0] 
 x[24] (d1_c_4) bounds = [10.0, 50.0] 
 x[25] (d1_c_5) bounds = [10.0, 50.0] 
 x[26] (t1_c_1) bounds = [1.0, 4.0] 
 x[27] (t1_c_2) bounds = [1.0, 4.0] 
 x[28] (t1_c_3) bounds = [1.0, 4.0] 
 x[29] (t1_c_4) bounds = [1.0, 4.0] 
 x[30] (t1_c_5) bounds = [1.0, 4.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 47, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.93 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.270,23.264,23.722
0, 48, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.93 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.270,23.722
0, 49, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.93 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.264,23.728
0, 50, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.301,23.264,23.264,23.264,23.722
0, 51, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.269,23.264,23.264,23.722
0, 52, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.269,23.264,23.722
0, 53, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.269,23.722
0, 54, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.264,23.727
0, 55, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.93 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.301,23.264,23.264,23.264,23.722
0, 56, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.93 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.269,23.264,23.264,23.722
0, 57, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.93 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.269,23.264,23.722
0, 58, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.93 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.269,23.722
0, 59, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.93 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.264,23.727
0, 60, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.300,23.264,23.264,23.264,23.722
0, 61, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.268,23.264,23.264,23.722
0, 62, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.268,23.264,23.722
0, 63, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.268,23.722
0, 64, 116.48, 260.00 ,76.10 ,76.10 ,76.10 ,76.10 ,76.10 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30 ,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,2.30 ,2.30 ,2.30 ,2.30 ,2.30, 0.0000, 0.0000, 1.0000, 23.296,23.264,23.264,23.264,23.726
0, 65, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 1.0000, 18.563,18.528,18.528,18.528,19.014
1, 66, 92.83, 260.09 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.567,18.532,18.532,18.532,19.018
1, 67, 92.82, 259.83 ,75.82 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.577,18.528,18.528,18.528,19.014
1, 68, 92.82, 259.83 ,75.75 ,75.82 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.543,18.528,18.528,19.014
1, 69, 92.82, 259.83 ,75.75 ,75.75 ,75.82 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.543,18.528,19.014
1, 70, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.82 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.543,19.014
1, 71, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.82 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.029
1, 72, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.576,18.528,18.528,18.528,19.014
1, 73, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.542,18.528,18.528,19.014
1, 74, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.542,18.528,19.014
1, 75, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.542,19.014
1, 76, 92.82, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.027
1, 77, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.70 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.565,18.528,18.528,18.528,19.014
1, 78, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.70 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.531,18.528,18.528,19.014
1, 79, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.70 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.531,18.528,19.014
1, 80, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.70 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.531,19.014
1, 81, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.70 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.016
1, 82, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.565,18.528,18.528,18.528,19.014
1, 83, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.531,18.528,18.528,19.014
1, 84, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.531,18.528,19.014
1, 85, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.531,19.014
1, 86, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.016
1, 87, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.74 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.565,18.528,18.528,18.528,19.014
1, 88, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.74 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.531,18.528,18.528,19.014
1, 89, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.74 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.531,18.528,19.014
1, 90, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.74 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.531,19.014
1, 91, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.74 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.016
1, 92, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.565,18.528,18.528,18.528,19.014
1, 93, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.530,18.528,18.528,19.014
1, 94, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.530,18.528,19.014
1, 95, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.530,19.014
1, 96, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.016
1, 97, 92.81, 259.83 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.563,18.528,18.528,18.528,19.014
1, 98, 92.83, 260.09 ,75.75 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.567,18.532,18.532,18.532,19.018
1, 99, 92.82, 259.83 ,75.82 ,75.75 ,75.75 ,75.75 ,75.74 ,3.21 ,3.21 ,3.21 ,3.21 ,3.21 ,26.67 ,26.67 ,26.67 ,26.67 ,26.67 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,26.72 ,26.72 ,26.72 ,26.72 ,26.72 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.0000, 0.0000, 0.0000, 18.577,18.528,18.528,18.528,19.014
